	ID	Instructor	Title	Topic	URL	Venue	Year
	1313	Erkut Erdem	AdaBoost	999	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l20-adaboost.pdf	Hacettepe University	2021
	1314	Erkut Erdem	Clustering, K-Means	571	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l21-kmeans.pdf	Hacettepe University	2021
	1315	Erkut Erdem	Clustering	571	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l22-spectral-hierarchical-clustering.pdf	Hacettepe University	2021
	1316	Erkut Erdem	Nearest Neighbor Classifier	511	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l2-knn.pdf	Hacettepe University	2021
	1317	Erkut Erdem	Kernel Regression, Distance Metrics, Curse of Dimensionality	121	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l3-kernel_regression.pdf	Hacettepe University	2021
	1318	Erkut Erdem	Linear Regression	121	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l4-linear_regression.pdf	Hacettepe University	2021
	1319	Erkut Erdem	ML Methodology	711	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l5-ml-methodology.pdf	Hacettepe University	2021
	1320	Erkut Erdem	Learning theory, Probability Review	713	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l6-colt-basic_probability.pdf	Hacettepe University	2021
	1321	Erkut Erdem	Maximum Likelihood Estimation	711	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l7-mle.pdf	Hacettepe University	2021
	1322	Erkut Erdem	Maximum a Posteriori (MAP)  Naïve Bayes Classifier	513	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l8-map-bayes-classifier.pdf	Hacettepe University	2021
	1323	Erkut Erdem	Logistic Regression, Discriminative vs. Generative Classification	514	https://web.cs.hacettepe.edu.tr/~erkut/bbm406.s21/slides/l9-logistic_regression.pdf	Hacettepe University	2021
	1324	Yulia Tsvetkov, Alan W Black	History and Philosophy	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/02_History.pdf	CMU	2020
	1325	Yulia Tsvetkov, Alan W Black	Using Human Subjects	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/03_Human_Subjects.pdf	CMU	2020
	1326	Yulia Tsvetkov, Alan W Black	Privacy and Anonymity	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/11_Privacy.pdf	CMU	2020
	1327	Yulia Tsvetkov, Alan W Black	Computational Propaganda	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/12_Propaganda.pdf	CMU	2020
	1328	Yulia Tsvetkov, Alan W Black	Fake News and Influencing Elections	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/13_fakenews.pdf	CMU	2020
	1330	Yulia Tsvetkov, Alan W Black	Language Technologies for Endangered Languages	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/Endangered_Languages.pdf	CMU	2020
	1331	Geoff Kaufman	Psychological Foundations of Implicit Bias: Mechanisms and Mitigators	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/implicit_bias_Geoff_Kaufman.pdf	CMU	2020
	1332	Yulia Tsvetkov, Alan W Black	Intellectual Property, Copyright And Plagiarism	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/IP_Copyright_Plagiarism.pdf	CMU	2020
	1333	Shrimai Prabhumoye	Abuse, hate-speech, and offensive language	931	http://demo.clab.cs.cmu.edu/ethical_nlp/slides/Shrimai_Feb_20.pdf	CMU	2020
	1334	Alejandro Ribeiro	Graph Neural Networks	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/08/100_ml_on_graphs_handout.pdf	University of Pennsylvania	2020
	1335	Alejandro Ribeiro	Stability of Graph Filters to Relative Perturbations	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/10/710c_handout_relative_perturbation.pdf	University of Pennsylvania	2020
	1336	Alejandro Ribeiro	Convergence of Graph Filters in the Spectral Domain	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/11/lecture_10_handout.pdf	University of Pennsylvania	2020
	1337	Alejandro Ribeiro	Machine Learning on Sequences	741	https://gnn.seas.upenn.edu/wp-content/uploads/2020/11/lecture_11_handout.pdf	University of Pennsylvania	2020
	1338	Alejandro Ribeiro	Linear Algebra	121	https://gnn.seas.upenn.edu/wp-content/uploads/2020/11/lecture_12_handout.pdf	University of Pennsylvania	2020
	1339	Alejandro Ribeiro	Lecture 1 Script	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/08/lecture_1_script.pdf	University of Pennsylvania	2020
	1340	Alejandro Ribeiro	Artificial Intelligence as Statistical Learning	811	https://gnn.seas.upenn.edu/wp-content/uploads/2020/09/lecture_2_handout_erm.pdf	University of Pennsylvania	2020
	1341	Alejandro Ribeiro	Artificial Intelligence as Statistical Learning	811	https://gnn.seas.upenn.edu/wp-content/uploads/2020/09/lecture_2_script.pdf	University of Pennsylvania	2020
	1342	Alejandro Ribeiro	Graphs	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/09/lecture_3_handout.pdf	University of Pennsylvania	2020
	1343	Alejandro Ribeiro	Graphs	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/09/lecture_3_script.pdf	University of Pennsylvania	2020
	1344	Alejandro Ribeiro	Learning with Graph Signals	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/09/lecture_4_handout.pdf	University of Pennsylvania	2020
	1345	Alejandro Ribeiro	Learning with Graph Signals	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/09/lecture_4_script.pdf	University of Pennsylvania	2020
	1346	Alejandro Ribeiro	Permutation Equivariance of Graph Filters	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/10/lecture_5_handout.pdf	University of Pennsylvania	2020
	1347	Alejandro Ribeiro	Permutation Equivariance of Graph Filters	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/10/lecture_5_script.pdf	University of Pennsylvania	2020
	1348	Alejandro Ribeiro	Additive Perturbations of Graph Filters	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/10/lecture_6_handoutb.pdf	University of Pennsylvania	2020
	1349	Alejandro Ribeiro	Stability of Graph Filters to Relative Perturbations	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/10/lecture_7_script.pdf	University of Pennsylvania	2020
	1350	Alejandro Ribeiro	Midterm	111	https://gnn.seas.upenn.edu/wp-content/uploads/2020/10/lecture_8_handout.pdf	University of Pennsylvania	2020
	1351	Alejandro Ribeiro	Midterm	111	https://gnn.seas.upenn.edu/wp-content/uploads/2020/10/lecture_8_script.pdf	University of Pennsylvania	2020
	1352	Alejandro Ribeiro	Graphons	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/11/lecture_9_handout.pdf	University of Pennsylvania	2020
	1353	Alejandro Ribeiro	Additive Perturbations of Graph Filters	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/10/script_600b.pdf	University of Pennsylvania	2020
	1354	Alejandro Ribeiro	Convergence of Graph Filters in the Spectral Domain	127	https://gnn.seas.upenn.edu/wp-content/uploads/2020/11/script_lecture_10.pdf	University of Pennsylvania	2020
	1355	Alejandro Ribeiro	Machine Learning on Sequences	741	https://gnn.seas.upenn.edu/wp-content/uploads/2020/11/script_lecture_11.pdf	University of Pennsylvania	2020
	1356	Alejandro Ribeiro	Linear Algebra	121	https://gnn.seas.upenn.edu/wp-content/uploads/2020/11/script_lecture_12.pdf	University of Pennsylvania	2020
	1357	Alejandro Ribeiro	Graphons	748	https://gnn.seas.upenn.edu/wp-content/uploads/2020/11/script_lecture_9_all_videos.pdf	University of Pennsylvania	2020
	1358	Trevor Hastie and Robert Tibshirani	Classification	511	https://hastie.su.domains/MOOC-Slides/classification.pdf	Stanford School of Humanities and Sciences	2020
	1359	Trevor Hastie and Robert Tibshirani	Cross-validation and the Bootstrap	134	https://hastie.su.domains/MOOC-Slides/cv_boot.pdf	Stanford School of Humanities and Sciences	2020
	1360	Trevor Hastie and Robert Tibshirani	Statistical Learning	134	https://hastie.su.domains/MOOC-Slides/introduction.pdf	Stanford School of Humanities and Sciences	2020
	1361	Trevor Hastie and Robert Tibshirani	Linear Regressioin	516	https://hastie.su.domains/MOOC-Slides/linear_regression.pdf	Stanford School of Humanities and Sciences	2020
	1362	Trevor Hastie and Robert Tibshirani	Model Selection	134	https://hastie.su.domains/MOOC-Slides/model_selection.pdf	Stanford School of Humanities and Sciences	2020
	1363	Trevor Hastie and Robert Tibshirani	Moving Beyond Linearity	512	https://hastie.su.domains/MOOC-Slides/nonlinear.pdf	Stanford School of Humanities and Sciences	2020
	1364	Trevor Hastie and Robert Tibshirani	Statistical Learning	134	https://hastie.su.domains/MOOC-Slides/statistical_learning.pdf	Stanford School of Humanities and Sciences	2020
	1365	Trevor Hastie and Robert Tibshirani	SVM	521	https://hastie.su.domains/MOOC-Slides/svm.pdf	Stanford School of Humanities and Sciences	2020
	1366	Trevor Hastie and Robert Tibshirani	Tree-based Methods	551	https://hastie.su.domains/MOOC-Slides/trees.pdf	Stanford School of Humanities and Sciences	2020
	1367	Trevor Hastie and Robert Tibshirani	Unsupervised Learning	571	https://hastie.su.domains/MOOC-Slides/unsupervised.pdf	Stanford School of Humanities and Sciences	2020
	1368	Jordan Boyd-Graber	Natural Language Processing Introduction	112	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/00a_intro.pdf	University of Maryland	2021
	1369	Jordan Boyd-Graber	Class Logic	111	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/00b_howto.pdf	University of Maryland	2021
	1370	Jordan Boyd-Graber	Information Retrieval	611	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/01a_ir.pdf	University of Maryland	2021
	1371	Jordan Boyd-Graber	Information Retrieval	611	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/01b_tfidf.pdf	University of Maryland	2021
	1372	Jordan Boyd-Graber	Information Retrieval	611	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/01c_evaluation.pdf	University of Maryland	2021
	1373	Jordan Boyd-Graber	Logistic Regression Optimization	127	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/04a_sgd.pdf	University of Maryland	2021
	1374	Jordan Boyd-Graber	Stocastic Gradient Descent for Logistic Regression	516	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/04b_ex.pdf	University of Maryland	2021
	1375	Jordan Boyd-Graber	Multilayer Networks	711	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/05a_deep.pdf	University of Maryland	2021
	1376	Jordan Boyd-Graber	Multilayer Networks	711	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/05b_backprop.pdf	University of Maryland	2021
	1377	Jordan Boyd-Graber	Frameworks	712	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/05c_compgraph.pdf	University of Maryland	2021
	1378	Jordan Boyd-Graber	Frameworks	712	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/05d_code_ex.pdf	University of Maryland	2021
	1379	Jordan Boyd-Graber	Deep Averaging Network	713	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/05e_dan.pdf	University of Maryland	2021
	1380	Jordan Boyd-Graber	Multilayer Networks	712	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/05f_relu_ex.pdf	University of Maryland	2021
	1381	Jordan Boyd-Graber	Distributional Semantics	721	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/06a_distsim.pdf	University of Maryland	2021
	1382	Jordan Boyd-Graber	Distributional Semantics	721	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/06b_word2vec.pdf	University of Maryland	2021
	1383	Jordan Boyd-Graber	Part of Speech Tagging	231	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/08a_rnn.pdf	University of Maryland	2021
	1384	Jordan Boyd-Graber	LSTM	742	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/08b_lstm.pdf	University of Maryland	2021
	1385	Jordan Boyd-Graber	Question Answering	755	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/09d_drqa.pdf	University of Maryland	2021
	1386	Jordan Boyd-Graber	Question Answering	755	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/09e_bidaf.pdf	University of Maryland	2021
	1387	Jordan Boyd-Graber	Constituency Parsing	331	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/12a_pcfg.pdf	University of Maryland	2021
	1388	Jordan Boyd-Graber	Constituency Parsing	331	https://home.cs.colorado.edu/~jbg/teaching/CMSC_470/12b_ex.pdf	University of Maryland	2021
	1393	Philipp Koehn	Basic Search	822	https://www.cs.jhu.edu/~phi/ai/slides/lecture-basic-search.pdf	The Johns Hopkins University	2020
	1394	Philipp Koehn	Bayesian Networks	842	https://www.cs.jhu.edu/~phi/ai/slides/lecture-bayesian-networks.pdf	The Johns Hopkins University	2020
	1395	Philipp Koehn	Cognitive Neuroscience	861	https://www.cs.jhu.edu/~phi/ai/slides/lecture-cognitive-neuroscience.pdf	The Johns Hopkins University	2020
	1396	Philipp Koehn	Cognitive Neuroscience	861	https://www.cs.jhu.edu/~phi/ai/slides/lecture-cognitive-psychology.view.pdf	The Johns Hopkins University	2020
	1397	Philipp Koehn	Constraint Satisfaction	827	https://www.cs.jhu.edu/~phi/ai/slides/lecture-constraint-satisfaction.pdf	The Johns Hopkins University	2020
	1398	Philipp Koehn	Deep Reinforcement Learning	857	https://www.cs.jhu.edu/~phi/ai/slides/lecture-deep-reinforcement-learning.pdf	The Johns Hopkins University	2020
	1399	Philipp Koehn	AI in the Public Imagination	811	https://www.cs.jhu.edu/~phi/ai/slides/lecture-fiction.pdf	The Johns Hopkins University	2020
	1400	Philipp Koehn	First Order Logic	362	https://www.cs.jhu.edu/~phi/ai/slides/lecture-first-order-logic.pdf	The Johns Hopkins University	2020
	1401	Philipp Koehn	Game Playing	825	https://www.cs.jhu.edu/~phi/ai/slides/lecture-game-playing.pdf	The Johns Hopkins University	2020
	1402	Philipp Koehn	Inference in First-Order Logic	362	https://www.cs.jhu.edu/~phi/ai/slides/lecture-inference-in-first-order-logic.pdf	The Johns Hopkins University	2020
	1403	Philipp Koehn	Informed Search	822	https://www.cs.jhu.edu/~phi/ai/slides/lecture-informed-search.pdf	The Johns Hopkins University	2020
	1404	Philipp Koehn	Intelligent Agents	813	https://www.cs.jhu.edu/~phi/ai/slides/lecture-intelligent-agents.pdf	The Johns Hopkins University	2020
	1405	Philipp Koehn	Introduction to AI	811	https://www.cs.jhu.edu/~phi/ai/slides/lecture-introduction.pdf	The Johns Hopkins University	2020
	1406	Philipp Koehn	Knowledge Representation	363	https://www.cs.jhu.edu/~phi/ai/slides/lecture-knowledge-representation.pdf	The Johns Hopkins University	2020
	1407	Philipp Koehn	Logical Agents	813	https://www.cs.jhu.edu/~phi/ai/slides/lecture-logical-agents.pdf	The Johns Hopkins University	2020
	1408	Philipp Koehn	Machine Translation	451	https://www.cs.jhu.edu/~phi/ai/slides/lecture-machine-translation.pdf	The Johns Hopkins University	2020
	1409	Philipp Koehn	Markov Decision Processes	843	https://www.cs.jhu.edu/~phi/ai/slides/lecture-markov-decision-processes.pdf	The Johns Hopkins University	2020
	1410	Philipp Koehn	Natural Language Processing	112	https://www.cs.jhu.edu/~phi/ai/slides/lecture-natural-language-processing.pdf	The Johns Hopkins University	2020
	1411	Philipp Koehn	Neural Networks	711	https://www.cs.jhu.edu/~phi/ai/slides/lecture-neural-networks.pdf	The Johns Hopkins University	2020
	1412	Philipp Koehn	Philosophy of Mind	811	https://www.cs.jhu.edu/~phi/ai/slides/lecture-philosophy-of-mind.pdf	The Johns Hopkins University	2020
	1413	Philipp Koehn	Planning	828	https://www.cs.jhu.edu/~phi/ai/slides/lecture-planning.pdf	The Johns Hopkins University	2020
	1414	Philipp Koehn	Probabilistic Reasoning	831	https://www.cs.jhu.edu/~phi/ai/slides/lecture-probabilistic-reasoning.pdf	The Johns Hopkins University	2020
	1415	Philipp Koehn	Reinforcement Learning	857	https://www.cs.jhu.edu/~phi/ai/slides/lecture-reinforcement-learning.pdf	The Johns Hopkins University	2020
	1416	Philipp Koehn	Class Review	111	https://www.cs.jhu.edu/~phi/ai/slides/lecture-review.pdf	The Johns Hopkins University	2020
	1417	Philipp Koehn	Statistical Learning	851	https://www.cs.jhu.edu/~phi/ai/slides/lecture-statistical-learning.pdf	The Johns Hopkins University	2020
	1418	Carlos Fernandez-Granda	Linear regression	516	https://cds.nyu.edu/wp-content/uploads/2021/05/additional-slides-Linear-regression.pdf	New York University	2019
	1419	Carlos Fernandez-Granda	Signal Representations Beyond Fourier	125	https://cds.nyu.edu/wp-content/uploads/2021/05/beyond_fourier-1.pdf	New York University	2019
	1420	Carlos Fernandez-Granda	Convolutional neural networks for image denoising	744	https://cds.nyu.edu/wp-content/uploads/2021/05/cnns_handout-1.pdf	New York University	2019
	1421	Carlos Fernandez-Granda	Convexity	127	https://cds.nyu.edu/wp-content/uploads/2021/05/convexity_handout.pdf	New York University	2019
	1422	Carlos Fernandez-Granda	Principal component analysis	341	https://cds.nyu.edu/wp-content/uploads/2021/05/covariance_matrix_blended_lecture.pdf	New York University	2019
	1423	Carlos Fernandez-Granda	Covariance matrix	341	https://cds.nyu.edu/wp-content/uploads/2021/05/covariance_matrix.pdf	New York University	2019
	1424	Carlos Fernandez-Granda	Covariance matrix	341	https://cds.nyu.edu/wp-content/uploads/2021/05/Covariance-matrix.pdf	New York University	2019
	1425	Carlos Fernandez-Granda	The Discrete Fourier Transform	125	https://cds.nyu.edu/wp-content/uploads/2021/05/dft_handout.pdf	New York University	2019
	1426	Carlos Fernandez-Granda	Regularization via Early Stopping	712	https://cds.nyu.edu/wp-content/uploads/2021/05/early_stopping_handout.pdf	New York University	2019
	1427	Carlos Fernandez-Granda	Frequency transformations in multiple dimensions	128	https://cds.nyu.edu/wp-content/uploads/2021/05/fourier_2D_handout.pdf	New York University	2019
	1428	Carlos Fernandez-Granda	The frequency domain	128	https://cds.nyu.edu/wp-content/uploads/2021/05/fourier_blended_lecture_2.pdf	New York University	2019
	1429	Carlos Fernandez-Granda	Fourier series and sampling	125	https://cds.nyu.edu/wp-content/uploads/2021/05/fourier_blended.pdf	New York University	2019
	1430	Carlos Fernandez-Granda	The Frequency Domain	125	https://cds.nyu.edu/wp-content/uploads/2021/05/fourier.pdf	New York University	2019
	1431	Carlos Fernandez-Granda	Fourier Series	125	https://cds.nyu.edu/wp-content/uploads/2021/05/fourier_series_handout.pdf	New York University	2019
	1432	Carlos Fernandez-Granda	Gaussian random vectors	125	https://cds.nyu.edu/wp-content/uploads/2021/05/gaussian_vectors_handout.pdf	New York University	2019
	1433	Carlos Fernandez-Granda	Analysis of the Lasso	712	https://cds.nyu.edu/wp-content/uploads/2021/05/lasso_analysis_handout.pdf	New York University	2019
	1434	Carlos Fernandez-Granda	Sparse regression via the lasso	712	https://cds.nyu.edu/wp-content/uploads/2021/05/lasso_handout.pdf	New York University	2019
	1435	Carlos Fernandez-Granda	Linear Regression	516	https://cds.nyu.edu/wp-content/uploads/2021/05/linear_regression.pdf	New York University	2019
	1436	Carlos Fernandez-Granda	Linear translation-invariant models and convolution	123	https://cds.nyu.edu/wp-content/uploads/2021/05/lti_handout.pdf	New York University	2019
	1437	Carlos Fernandez-Granda	Mean squared error estimation	123	https://cds.nyu.edu/wp-content/uploads/2021/05/Mean-squared-error-estimation.pdf	New York University	2019
	1438	Carlos Fernandez-Granda	OLS Coefficient Analysis	123	https://cds.nyu.edu/wp-content/uploads/2021/05/OLS-Coefficient-Analysis.pdf	New York University	2019
	1439	Carlos Fernandez-Granda	Ordinary least squares	123	https://cds.nyu.edu/wp-content/uploads/2021/05/Ordinary-least-squares.pdf	New York University	2019
	1440	Carlos Fernandez-Granda	Principal component analysis	341	https://cds.nyu.edu/wp-content/uploads/2021/05/Principal-component-analysis.pdf	New York University	2019
	1441	Carlos Fernandez-Granda	Review on Regularization for Linear Regression	516	https://cds.nyu.edu/wp-content/uploads/2021/05/regularization-1.pdf	New York University	2019
	1442	Carlos Fernandez-Granda	Regularization	712	https://cds.nyu.edu/wp-content/uploads/2021/05/regularization_blended_lecture.pdf	New York University	2019
	1443	Carlos Fernandez-Granda	Ridge regression	712	https://cds.nyu.edu/wp-content/uploads/2021/05/ridge_regression_handout.pdf	New York University	2019
	1444	Carlos Fernandez-Granda	The Sampling Theorem	712	https://cds.nyu.edu/wp-content/uploads/2021/05/sampling_handout.pdf	New York University	2019
	1445	Carlos Fernandez-Granda	Sparse regression	516	https://cds.nyu.edu/wp-content/uploads/2021/05/sparse_regression_blended_lecture.pdf	New York University	2019
	1446	Carlos Fernandez-Granda	Sparse regression	516	https://cds.nyu.edu/wp-content/uploads/2021/05/sparse_regression.pdf	New York University	2019
	1447	Carlos Fernandez-Granda	Stationarity	127	https://cds.nyu.edu/wp-content/uploads/2021/05/stationarity-1.pdf	New York University	2019
	1448	Carlos Fernandez-Granda	Stationarity	127	https://cds.nyu.edu/wp-content/uploads/2021/05/stationarity_blended_lecture-1.pdf	New York University	2019
	1449	Carlos Fernandez-Granda	Stationarity	127	https://cds.nyu.edu/wp-content/uploads/2021/05/stationarity_pca_handout-1.pdf	New York University	2019
	1450	Carlos Fernandez-Granda	Short-Time Fourier Transform	125	https://cds.nyu.edu/wp-content/uploads/2021/05/stft_handout.pdf	New York University	2019
	1451	Carlos Fernandez-Granda	Subgradients	127	https://cds.nyu.edu/wp-content/uploads/2021/05/subgradients_handout.pdf	New York University	2019
	1452	Carlos Fernandez-Granda	Thresholding	127	https://cds.nyu.edu/wp-content/uploads/2021/05/thresholding.pdf	New York University	2019
	1453	Carlos Fernandez-Granda	Time-frequency analysis	127	https://cds.nyu.edu/wp-content/uploads/2021/05/time_frequency_blended_lecture.pdf	New York University	2019
	1454	Carlos Fernandez-Granda	Training and Test Error of the OLS Estimator	127	https://cds.nyu.edu/wp-content/uploads/2021/05/training_test_error_OLS_handout.pdf	New York University	2019
	1455	Carlos Fernandez-Granda	Wavelets and thresholding	127	https://cds.nyu.edu/wp-content/uploads/2021/05/wavelets_and_thresholding_blended_lecture.pdf	New York University	2019
	1456	Carlos Fernandez-Granda	Wavelets	127	https://cds.nyu.edu/wp-content/uploads/2021/05/wavelets_handout.pdf	New York University	2019
	1457	Carlos Fernandez-Granda	Wiener filtering	127	https://cds.nyu.edu/wp-content/uploads/2021/05/wiener_handout.pdf	New York University	2019
	1458	Carlos Fernandez-Granda	Windowing	127	https://cds.nyu.edu/wp-content/uploads/2021/05/windowing_handout.pdf	New York University	2019
	1459	Manolis Kellis	Optimizing model likelihood using gradient descent	721	https://mit6874.github.io/assets/slides/FeedForwardBackprop.pdf	MIT	2021
	1460	Manolis Kellis	Deep Learning in the Life Sciences	711	https://mit6874.github.io/assets/sp2021/slides/l01.pdf	MIT	2021
	1461	Manolis Kellis	Optimizing Feedforward Networks	712	https://mit6874.github.io/assets/sp2021/slides/l02.pdf	MIT	2021
	1462	Manolis Kellis	Convolutional Neural Networks	744	https://mit6874.github.io/assets/sp2021/slides/l03.pdf	MIT	2021
	1463	Manolis Kellis	Recurrent Neural Networks	741	https://mit6874.github.io/assets/sp2021/slides/l04.pdf	MIT	2021
	1464	Manolis Kellis	Interpretable Deep Learning	713	https://mit6874.github.io/assets/sp2021/slides/l05.pdf	MIT	2021
	1465	Manolis Kellis	Generative Models: GANs, VAEs	746	https://mit6874.github.io/assets/sp2021/slides/l06.pdf	MIT	2021
	1466	Manolis Kellis	Regulatory genomics	713	https://mit6874.github.io/assets/sp2021/slides/l07.pdf	MIT	2021
	1467	Manolis Kellis	TF binding	713	https://mit6874.github.io/assets/sp2021/slides/l08.pdf	MIT	2021
	1468	Manolis Kellis	Predicting gene expression and splicing	713	https://mit6874.github.io/assets/sp2021/slides/l09.pdf	MIT	2021
	1469	Manolis Kellis	Deep Learning for single-cell genomics	713	https://mit6874.github.io/assets/sp2021/slides/l10.pdf	MIT	2021
	1470	Manolis Kellis	Dimensionality Reduction	341	https://mit6874.github.io/assets/sp2021/slides/l11a.pdf	MIT	2021
	1471	Manolis Kellis	Integrating multiple single-cell datasets	713	https://mit6874.github.io/assets/sp2021/slides/l11b.pdf	MIT	2021
	1472	Manolis Kellis	Human genetics, GWAS, and disease circuitry	713	https://mit6874.github.io/assets/sp2021/slides/l12.pdf	MIT	2021
	1473	Manolis Kellis	GWAS mechanism	713	https://mit6874.github.io/assets/sp2021/slides/l13.pdf	MIT	2021
	1474	Manolis Kellis	Systems Genetics and EHRs	713	https://mit6874.github.io/assets/sp2021/slides/l14.pdf	MIT	2021
	1475	Manolis Kellis	Graph Neural Networks	748	https://mit6874.github.io/assets/sp2021/slides/l15a.pdf	MIT	2021
	1476	Manolis Kellis	Graph Neural Networks	748	https://mit6874.github.io/assets/sp2021/slides/l15b.pdf	MIT	2021
	1477	Wengong Jin	Deep learning for drug discovery	713	https://mit6874.github.io/assets/sp2021/slides/l16.pdf	MIT	2021
	1478	Bruno Correia	Deciphering interaction fingerprints from protein molecular surfaces using geometric deep learning	713	https://mit6874.github.io/assets/sp2021/slides/l17a.pdf	Northeastern University	2021
	1546	Byron Wallace	Backprop	712	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-backprop1.pdf	Northeastern University	2020
	1547	Byron Wallace	Backprop	712	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-backprop2.pdf	Northeastern University	2020
	1548	Byron Wallace	Beyond Linear Models	711	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-beyond-linear-models.pdf	Northeastern University	2020
	1549	Byron Wallace	Computation Graphs	712	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-comp-graphs.pdf	Northeastern University	2020
	1550	Byron Wallace	ConvNets	744	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-ConvNets-1.pdf	Northeastern University	2020
	1551	Byron Wallace	ConvNets	744	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-ConvNets-2.pdf	Northeastern University	2020
	1552	Byron Wallace	Embeddings	721	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-embeddings.pdf	Northeastern University	2020
	1553	Byron Wallace	Formalizing Fairness	931	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-fairness-notes.pdf	Northeastern University	2020
	1554	Byron Wallace	Hard things: robustness, bias, & fairness	931	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-hard-things-fairness-ethics.pdf	Northeastern University	2020
	1555	Byron Wallace	Interpretability in Machine Learning	933	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-interpretability.pdf	Northeastern University	2020
	1556	Byron Wallace	Introduction	711	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-intro-logistics.pdf	Northeastern University	2020
	1557	Byron Wallace	Active Learning and Augmentation	999	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-lowell-AL-augmentation.pdf	Northeastern University	2020
	1558	Byron Wallace	Metrics	713	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-metrics.pdf	Northeastern University	2020
	1559	Byron Wallace	Optimizer	712	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-optimizers.pdf	Northeastern University	2020
	1560	Byron Wallace	Recurrent Neural Networks	741	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-RNNs-1.pdf	Northeastern University	2020
	1561	Byron Wallace	Recurrent Neural Networks	741	https://course.ccs.neu.edu/ds4440f20/lecture-materials/ds4440-RNNs-2.pdf	Northeastern University	2020
