ID	Title	URL	Topic	Year	Instructor	Path	Venue
4519	Experimentation	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/experimentation.pdf	1559	2015	Chris Dyer'	nlp/dyer15/experimentation.pdf'	Carnegie Mellon University'
4520	HMM Review	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/hmm-review-2.pdf	1016	2015	Chris Dyer'	nlp/dyer15/hmm-review-2.pdf'	Carnegie Mellon University'
4521	Learning Generative Models	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/gen-learning1.pdf	1165	2015	Chris Dyer'	nlp/dyer15/gen-learning1.pdf'	Carnegie Mellon University'
4522	Neural Networks in Structured Prediction 2	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/neural2.pdf	1181	2015	Chris Dyer'	nlp/dyer15/neural2.pdf'	Carnegie Mellon University'
4523	Empirical Risk Minimization	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/erm.pdf	1066	2015	Chris Dyer'	nlp/dyer15/erm.pdf'	Carnegie Mellon University'
4524	Structure and Support Vector Machines	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/ssvm.pdf	1038	2015	Chris Dyer'	nlp/dyer15/ssvm.pdf'	Carnegie Mellon University'
4525	Conditional Models	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/conditional-models.pdf	1058	2015	Chris Dyer'	nlp/dyer15/conditional-models.pdf'	Carnegie Mellon University'
4526	Neural Networks in Structured Prediction	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/neural1.pdf	1181	2015	Chris Dyer'	nlp/dyer15/neural1.pdf'	Carnegie Mellon University'
4527	HMM Review	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/hmm-review-1.pdf	1016	2015	Chris Dyer'	nlp/dyer15/hmm-review-1.pdf'	Carnegie Mellon University'
4528	Natural Language Parsing with Context-Free Grammars	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/cfparsing.pdf	1078	2015	Chris Dyer'	nlp/dyer15/cfparsing.pdf'	Carnegie Mellon University'
4529	Natural Language Dependency Parsing	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/depparsing.pdf	1282	2015	Chris Dyer'	nlp/dyer15/depparsing.pdf'	Carnegie Mellon University'
4530	How much linguistics is needed for NLP?	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/HowMuchLinguistics2015.pdf	1009	2015	Chris Dyer'	nlp/dyer15/HowMuchLinguistics2015.pdf'	Carnegie Mellon University'
4531	Writng Well in NLP and ML	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/writing.pdf	1009	2015	Chris Dyer'	nlp/dyer15/writing.pdf'	Carnegie Mellon University'
4532	Soft Inference and Posterior Probabilities	http://demo.clab.cs.cmu.edu/fa2015-11763/slides/softinference.pdf	1217	2015	Chris Dyer'	nlp/dyer15/softinference.pdf'	Carnegie Mellon University'
4533	Classification	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/2_classification_1.pdf	1153	2017	David Bamman'	nlp/bamman/2_classification_1.pdf'	UC Berkeley'
4534	POS	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/9_POS.pdf	1085	2017	David Bamman'	nlp/bamman/9_POS.pdf'	UC Berkeley'
4535	Truth ethics	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/5_truth_ethics.pdf	1065	2017	David Bamman'	nlp/bamman/5_truth_ethics.pdf'	UC Berkeley'
4536	Vector Semantics	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/8_vector_semantics.pdf	1115	2017	David Bamman'	nlp/bamman/8_vector_semantics.pdf'	UC Berkeley'
4537	Classification 2	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/3_classification_2.pdf	1153	2017	David Bamman'	nlp/bamman/3_classification_2.pdf'	UC Berkeley'
4538	Classification 3	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/4_classification_3.pdf	1153	2017	David Bamman'	nlp/bamman/4_classification_3.pdf'	UC Berkeley'
4539	Features and hypothesis tests	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/12_significance.pdf	1163	2017	David Bamman'	nlp/bamman/12_significance.pdf'	UC Berkeley'
4540	LSTM	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/11_crf_lstm.pdf	1191	2017	David Bamman'	nlp/bamman/11_crf_lstm.pdf'	UC Berkeley'
4541	Language models 1	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/6_LM_1.pdf	1015	2017	David Bamman'	nlp/bamman/6_LM_1.pdf'	UC Berkeley'
4542	Language models 2	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/7_LM_2.pdf	1015	2017	David Bamman'	nlp/bamman/7_LM_2.pdf'	UC Berkeley'
4543	Sequence Labeling 1	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/10_hmm_memm.pdf	1016	2017	David Bamman'	nlp/bamman/10_hmm_memm.pdf'	UC Berkeley'
4544	Natural Language Processing Introduction	http://people.ischool.berkeley.edu/~dbamman/nlpF17/slides/1_intro.pdf	1009	2017	David Bamman'	nlp/bamman/1_intro.pdf'	UC Berkeley'
4545	Discriminative Sequence	http://people.cs.georgetown.edu/nschneid/cosc572/s18/14_discriminative-sequence.pdf	1155	2018	Nathan Schneider'	nlp/schneider-572-18/14_discriminative-sequence.pdf'	Georgetown University'
4546	What is Linguistics?	http://people.cs.georgetown.edu/nschneid/cosc572/s18/03_ling.pdf	1012	2018	Nathan Schneider'	nlp/schneider-572-18/03_ling.pdf'	Georgetown University'
4547	Algorithms for Natural Language Processing	http://people.cs.georgetown.edu/nschneid/cosc572/s18/08a_lexsem_slides.pdf	1009	2018	Nathan Schneider'	nlp/schneider-572-18/08a_lexsem_slides.pdf'	Georgetown University'
4548	Language Models: More smoothing	http://people.cs.georgetown.edu/nschneid/cosc572/s18/06_LM2_slides.pdf	1082	2018	Nathan Schneider'	nlp/schneider-572-18/06_LM2_slides.pdf'	Georgetown University'
4549	Linear Models for Classication: Features & Weights	http://people.cs.georgetown.edu/nschneid/cosc572/s18/08b_discriminative-features.pdf	1037	2018	Nathan Schneider'	nlp/schneider-572-18/08b_discriminative-features.pdf'	Georgetown University'
4550	Parts of Speech	http://people.cs.georgetown.edu/nschneid/cosc572/s18/10_pos_slides.pdf	1085	2018	Nathan Schneider'	nlp/schneider-572-18/10_pos_slides.pdf'	Georgetown University'
4551	A note about NLP tools NLTK	http://people.cs.georgetown.edu/nschneid/cosc572/s18/19_srl_slides.pdf	1065	2018	Nathan Schneider'	nlp/schneider-572-18/19_srl_slides.pdf'	Georgetown University'
4552	Context in Language	http://people.cs.georgetown.edu/nschneid/cosc572/s18/23_context.pdf	1313	2018	Nathan Schneider'	nlp/schneider-572-18/23_context.pdf'	Georgetown University'
4553	Coreference Resolution	http://people.cs.georgetown.edu/nschneid/cosc572/s18/18_coref_slides.pdf	1065	2018	Nathan Schneider'	nlp/schneider-572-18/18_coref_slides.pdf'	Georgetown University'
4554	Machine Translation	http://people.cs.georgetown.edu/nschneid/cosc572/s18/20_MT_slides.pdf	1143	2018	Nathan Schneider'	nlp/schneider-572-18/20_MT_slides.pdf'	Georgetown University'
4555	Linear Models for Classication: Discriminative Learning (Perceptron, SVMs, MaxEnt)	http://people.cs.georgetown.edu/nschneid/cosc572/s18/09_discriminative-learning.pdf	1161	2018	Nathan Schneider'	nlp/schneider-572-18/09_discriminative-learning.pdf'	Georgetown University'
4556	English Syntax & CFGs	http://people.cs.georgetown.edu/nschneid/cosc572/s18/15_syntax_slides.pdf	1078	2018	Nathan Schneider'	nlp/schneider-572-18/15_syntax_slides.pdf'	Georgetown University'
4557	Text Corpora	http://people.cs.georgetown.edu/nschneid/cosc572/s18/02a_slides.pdf	1313	2018	Nathan Schneider'	nlp/schneider-572-18/02a_slides.pdf'	Georgetown University'
4558	Parsing with Context Free Grammars	http://people.cs.georgetown.edu/nschneid/cosc572/s18/16_parsing_slides.pdf	1078	2018	Nathan Schneider'	nlp/schneider-572-18/16_parsing_slides.pdf'	Georgetown University'
4559	Wrapping Up	http://people.cs.georgetown.edu/nschneid/cosc572/s18/24_wrapup.pdf	1009	2018	Nathan Schneider'	nlp/schneider-572-18/24_wrapup.pdf'	Georgetown University'
4560	Basic Text Processing Regular Expressions	http://people.cs.georgetown.edu/nschneid/cosc572/s18/02b_TextProc.pdf	1074	2018	Nathan Schneider'	nlp/schneider-572-18/02b_TextProc.pdf'	Georgetown University'
4561	Deep Learning & Neural Networks	http://people.cs.georgetown.edu/nschneid/cosc572/s18/22_deep_learning.pdf	1181	2018	Nathan Schneider'	nlp/schneider-572-18/22_deep_learning.pdf'	Georgetown University'
4562	Part-of-speech tagging and HMMs	http://people.cs.georgetown.edu/nschneid/cosc572/s18/11_pos_hmm_slides.pdf	1016	2018	Nathan Schneider'	nlp/schneider-572-18/11_pos_hmm_slides.pdf'	Georgetown University'
4563	N-gram Language Models	http://people.cs.georgetown.edu/nschneid/cosc572/s18/05_LM_slides.pdf	1081	2018	Nathan Schneider'	nlp/schneider-572-18/05_LM_slides.pdf'	Georgetown University'
4564	Dependency Parsing	http://people.cs.georgetown.edu/nschneid/cosc572/s18/17_dependency-parsing_slides.pdf	1282	2018	Nathan Schneider'	nlp/schneider-572-18/17_dependency-parsing_slides.pdf'	Georgetown University'
4565	Annotation	http://people.cs.georgetown.edu/nschneid/cosc572/s18/13_annotation_slides.pdf	1013	2018	Nathan Schneider'	nlp/schneider-572-18/13_annotation_slides.pdf'	Georgetown University'
4566	Natural Language Processing Introduction	http://people.cs.georgetown.edu/nschneid/cosc572/s18/01_slides.pdf	1009	2018	Nathan Schneider'	nlp/schneider-572-18/01_slides.pdf'	Georgetown University'
4567	Distributional Semantics	http://people.cs.georgetown.edu/nschneid/cosc572/s18/21_distributional_slides.pdf	1120	2018	Nathan Schneider'	nlp/schneider-572-18/21_distributional_slides.pdf'	Georgetown University'
4568	Classication: Nave Bayes	http://people.cs.georgetown.edu/nschneid/cosc572/s18/07_NB_classification.pdf	1122	2018	Nathan Schneider'	nlp/schneider-572-18/07_NB_classification.pdf'	Georgetown University'
4569	Algorithms for HMMs	http://people.cs.georgetown.edu/nschneid/cosc572/s18/12_viterbi_slides.pdf	1016	2018	Nathan Schneider'	nlp/schneider-572-18/12_viterbi_slides.pdf'	Georgetown University'
4570	Project discussion	http://people.cs.umass.edu/~brenocon/inlp2015/10-projects.pdf	1580	2015	Brendan O’Connor'	nlp/oconnor/10-projects.pdf'	Umass University'
4571	Natural Language Processing Introduction	http://people.cs.umass.edu/~brenocon/inlp2015/05-phonotactics-jarosz-cs585-guestlecture-20150925.pdf	1009	2015	Brendan O’Connor'	nlp/oconnor/05-phonotactics-jarosz-cs585-guestlecture-20150925.pdf'	Umass University'
4572	Machine Translation Part 3, Alternatives & Evaluation	http://people.cs.umass.edu/~brenocon/inlp2015/15-mt-more.pdf	1143	2015	Brendan O’Connor'	nlp/oconnor/15-mt-more.pdf'	Umass University'
4573	Probability, Naive Bayes	http://people.cs.umass.edu/~brenocon/inlp2015/02-probnb.pdf	1058	2015	Brendan O’Connor'	nlp/oconnor/02-probnb.pdf'	Umass University'
4574	CKY Algorithm	http://people.cs.umass.edu/~brenocon/inlp2015/17-cky.pdf	1095	2015	Brendan O’Connor'	nlp/oconnor/17-cky.pdf'	Umass University'
4575	NLP Evaluation: Bootstrapping & sig tests	http://people.cs.umass.edu/~brenocon/inlp2015/16-sigtests.pdf	1071	2015	Brendan O’Connor'	nlp/oconnor/16-sigtests.pdf'	Umass University'
4576	Lecture 1: Course Introduction	http://people.cs.umass.edu/~brenocon/inlp2015/01-intro.pdf	1580	2015	Brendan O’Connor'	nlp/oconnor/01-intro.pdf'	Umass University'
4577	Parts of speech	http://people.cs.umass.edu/~brenocon/inlp2015/06-pos.pdf	1085	2015	Brendan O’Connor'	nlp/oconnor/06-pos.pdf'	Umass University'
4578	Machine Translation Part 2, and the EM Algorithm	http://people.cs.umass.edu/~brenocon/inlp2015/14-mt-em.pdf	1143	2015	Brendan O’Connor'	nlp/oconnor/14-mt-em.pdf'	Umass University'
4579	Classification	http://people.cs.umass.edu/~brenocon/inlp2015/03-classif.pdf	1037	2015	Brendan O’Connor'	nlp/oconnor/03-classif.pdf'	Umass University'
4580	CKY Algorithm 2	http://people.cs.umass.edu/~brenocon/inlp2015/18-cky.pdf	1095	2015	Brendan O’Connor'	nlp/oconnor/18-cky.pdf'	Umass University'
4581	Coreference and Entity Resolution	http://people.cs.umass.edu/~brenocon/inlp2015/19-coref.pdf	1065	2015	Brendan O’Connor'	nlp/oconnor/19-coref.pdf'	Umass University'
4582	Logistic Regression	http://people.cs.umass.edu/~brenocon/inlp2015/04-logreg.pdf	1158	2015	Brendan O’Connor'	nlp/oconnor/04-logreg.pdf'	Umass University'
4583	Log-linear models and CRFs	http://people.cs.umass.edu/~brenocon/inlp2015/08-discseq.pdf	1160	2015	Brendan O’Connor'	nlp/oconnor/08-discseq.pdf'	Umass University'
4584	Machine Translation (Part 1)	http://people.cs.umass.edu/~brenocon/inlp2015/13-mt.pdf	1143	2015	Brendan O’Connor'	nlp/oconnor/13-mt.pdf'	Umass University'
4585	Viterbi Algorithm	http://people.cs.umass.edu/~brenocon/inlp2015/10-boardphotos.pdf	1314	2015	Brendan O’Connor'	nlp/oconnor/10-boardphotos.pdf'	Umass University'
4586	Syntactic Dependencies	http://people.cs.umass.edu/~brenocon/inlp2015/19-deps.pdf	1281	2015	Brendan O’Connor'	nlp/oconnor/19-deps.pdf'	Umass University'
4587	CRF and Structured Perceptron	http://people.cs.umass.edu/~brenocon/inlp2015/09-discseq-perc.pdf	1157	2015	Brendan O’Connor'	nlp/oconnor/09-discseq-perc.pdf'	Umass University'
4588	NLP Evaluation	http://people.cs.umass.edu/~brenocon/inlp2015/15-eval.pdf	1071	2015	Brendan O’Connor'	nlp/oconnor/15-eval.pdf'	Umass University'
4589	Distributional Semantics	http://people.cs.umass.edu/~brenocon/inlp2015/22-distsim.pdf	1120	2015	Brendan O’Connor'	nlp/oconnor/22-distsim.pdf'	Umass University'
4590	Lexical Semantics	http://people.cs.umass.edu/~brenocon/inlp2015/21-lexsem.pdf	1023	2015	Brendan O’Connor'	nlp/oconnor/21-lexsem.pdf'	Umass University'
4591	Edit Distance, Spelling Correction, and the Noisy Channel	http://people.cs.umass.edu/~brenocon/inlp2015/06-lecnotes.pdf	1084	2015	Brendan O’Connor'	nlp/oconnor/06-lecnotes.pdf'	Umass University'
4592	Coreference and Entity Resolution	http://people.cs.umass.edu/~brenocon/inlp2015/20-coref.pdf	1065	2015	Brendan O’Connor'	nlp/oconnor/20-coref.pdf'	Umass University'
4593	Edit Distance, Spelling Correction, and the Noisy Channel	http://people.cs.umass.edu/~brenocon/inlp2015/12-editdist.pdf	1084	2015	Brendan O’Connor'	nlp/oconnor/12-editdist.pdf'	Umass University'
4594	Introduction to Natural Language Processing	http://people.cs.umass.edu/~brenocon/inlp2015/16-syntax.pdf	1009	2015	Brendan O’Connor'	nlp/oconnor/16-syntax.pdf'	Umass University'
4595	More Word Vectors	http://cs224d.stanford.edu/lectures/CS224d-Lecture3.pdf	1186	2016	Richard Socher'	nlp/socher/CS224d-Lecture3.pdf'	Stanford University'
4596	Recap, Projects and Fancy Recurrent Neural Networks for Machine Translation	http://cs224d.stanford.edu/lectures/CS224d-Lecture9.pdf	1143	2016	Richard Socher'	nlp/socher/CS224d-Lecture9.pdf'	Stanford University'
4597	Sequence to Sequence Learning	http://cs224d.stanford.edu/lectures/CS224d-Lecture16.pdf	1186	2016	Richard Socher'	nlp/socher/CS224d-Lecture16.pdf'	Stanford University'
4598	Word Window Classification and Neural Networks	http://cs224d.stanford.edu/lectures/CS224d-Lecture4.pdf	1048	2016	Richard Socher'	nlp/socher/CS224d-Lecture4.pdf'	Stanford University'
4599	Neural Networks in Speech Recognition	http://cs224d.stanford.edu/lectures/CS224d-Lecture14.pdf	1049	2016	Richard Socher'	nlp/socher/CS224d-Lecture14.pdf'	Stanford University'
4600	Neural Machine Translation	http://cs224d.stanford.edu/lectures/CS224d-Lecture15.pdf	1197	2016	Richard Socher'	nlp/socher/CS224d-Lecture15.pdf'	Stanford University'
4601	Advanced Recursive Neural Networks	http://cs224d.stanford.edu/lectures/CS224d-Lecture11.pdf	1192	2016	Richard Socher'	nlp/socher/CS224d-Lecture11.pdf'	Stanford University'
4602	Word Vectors	http://cs224d.stanford.edu/lectures/CS224d-Lecture2.pdf	1186	2016	Richard Socher'	nlp/socher/CS224d-Lecture2.pdf'	Stanford University'
4603	Recurrent Neural Networks	http://cs224d.stanford.edu/lectures/CS224d-Lecture8.pdf	1190	2016	Richard Socher'	nlp/socher/CS224d-Lecture8.pdf'	Stanford University'
4604	Wrap up: LSTMs and Recursive Neural Networks	http://cs224d.stanford.edu/lectures/CS224d-Lecture10.pdf	1191	2016	Richard Socher'	nlp/socher/CS224d-Lecture10.pdf'	Stanford University'
4605	Project Information Neural Networks & Backprop	http://cs224d.stanford.edu/lectures/CS224d-Lecture5.pdf	1006	2016	Richard Socher'	nlp/socher/CS224d-Lecture5.pdf'	Stanford University'
4606	AWS Tutorial	http://cs224d.stanford.edu/lectures/CS224D-Lecture7-2.pdf	1189	2016	Richard Socher'	nlp/socher/CS224D-Lecture7-2.pdf'	Stanford University'
4607	Convolutional Neural Networks (for NLP)	http://cs224d.stanford.edu/lectures/CS224d-Lecture13.pdf	1193	2016	Richard Socher'	nlp/socher/CS224d-Lecture13.pdf'	Stanford University'
4608	Deep Learning for Natural Language Processing: Introductioin	http://cs224d.stanford.edu/lectures/CS224d-Lecture1.pdf	1009	2016	Richard Socher'	nlp/socher/CS224d-Lecture1.pdf'	Stanford University'
4609	Dynamic Memory Networks for Question Answering over Text and Images	http://cs224d.stanford.edu/lectures/CS224d-Lecture17.pdf	1199	2016	Richard Socher'	nlp/socher/CS224d-Lecture17.pdf'	Stanford University'
4610	Midterm Review	http://cs224d.stanford.edu/lectures/CS224d-Lecture12.pdf	1580	2016	Richard Socher'	nlp/socher/CS224d-Lecture12.pdf'	Stanford University'
4611	TensorFlow Tutorial	http://cs224d.stanford.edu/lectures/CS224d-Lecture7.pdf	1189	2016	Richard Socher'	nlp/socher/CS224d-Lecture7.pdf'	Stanford University'
4612	Neural Tips and Tricks Recurrent Neural Networks	http://cs224d.stanford.edu/lectures/CS224d-Lecture6.pdf	1182	2016	Richard Socher'	nlp/socher/CS224d-Lecture6.pdf'	Stanford University'
4613	Loss-augmented Structured Prediction	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_11.pdf	1262	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_11.pdf'	University of Maryland'
4614	Vector Semantics Dense Vectors	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_06.pdf	1115	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_06.pdf'	University of Maryland'
4615	Word Meaning: Distributional Representations and Word Sense Disambiguation	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_02.pdf	1186	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_02.pdf'	University of Maryland'
4616	Phrase-Based Machine Translation	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_19.pdf	1148	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_19.pdf'	University of Maryland'
4617	Introduction to Machine Translation	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_15.pdf	1143	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_15.pdf'	University of Maryland'
4618	Text Classification & Linear Models	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_03.pdf	1039	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_03.pdf'	University of Maryland'
4619	Sequence to Sequence Models for Machine Translation 2	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_17.pdf	1186	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_17.pdf'	University of Maryland'
4620	Computational Linguistics	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_01.pdf	1067	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_01.pdf'	University of Maryland'
4621	POS tagging	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_09.pdf	1085	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_09.pdf'	University of Maryland'
4622	Dependency Parsing 2	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_13.pdf	1282	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_13.pdf'	University of Maryland'
4623	Sequence to Sequence Models for Machine Translation	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_16.pdf	1186	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_16.pdf'	University of Maryland'
4624	Logistic Regression & Neural Networks	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_05.pdf	1158	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_05.pdf'	University of Maryland'
4625	Alignment in Machine Translation	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_18.pdf	1144	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_18.pdf'	University of Maryland'
4626	From Dependency Parsing to Imitation Learning	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_14.pdf	1545	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_14.pdf'	University of Maryland'
4627	POS tagging	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_10.pdf	1282	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_10.pdf'	University of Maryland'
4628	Linear Models Continued: Perceptron & Logistic Regression	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_04.pdf	1337	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_04.pdf'	University of Maryland'
4629	Language Modeling Introduction	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_07.pdf	1081	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_07.pdf'	University of Maryland'
4630	Dependency Parsing	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_12.pdf	1282	2017	Marine Carpuat'	nlp/carpuat-nlp/slides_12.pdf'	University of Maryland'
4631	Shallow Semantics	https://github.com/shichao116/NLP/blob/master/slides.2014/srl-slides.pdf	1023	2014	Jacob Eisenstein'	nlp/eisenstein/srl-slides.pdf'	GitHub'
4632	Distributional Lexical Semantics	https://github.com/shichao116/NLP/blob/master/slides.2014/distributional-slides.pdf	1023	2014	Jacob Eisenstein'	nlp/eisenstein/distributional-slides.pdf'	GitHub'
4633	Naïve Bayes,Perceptron	https://github.com/shichao116/NLP/blob/master/slides.2014/lec3-slides.pdf	1157	2014	Jacob Eisenstein'	nlp/eisenstein/lec3-slides.pdf'	GitHub'
4634	Introduction to Natural Language Processing	https://github.com/shichao116/NLP/blob/master/slides.2014/lec1.pdf	1009	2014	Jacob Eisenstein'	nlp/eisenstein/lec1.pdf'	GitHub'
4635	Morphology	https://github.com/shichao116/NLP/blob/master/slides.2014/lec7-morphology-slides.pdf	1069	2014	Jacob Eisenstein'	nlp/eisenstein/lec7-morphology-slides.pdf'	GitHub'
4636	Examples of Viterbi, Forward, and Backward	https://github.com/shichao116/NLP/blob/master/slides.2014/sequence-slides.pdf	1182	2014	Jacob Eisenstein'	nlp/eisenstein/sequence-slides.pdf'	GitHub'
4637	Language Models	https://github.com/shichao116/NLP/blob/master/slides.2014/lec6-slides.pdf	1015	2014	Jacob Eisenstein'	nlp/eisenstein/lec6-slides.pdf'	GitHub'
4638	Dependency parsing	https://github.com/shichao116/NLP/blob/master/slides.2014/lec14-depparsing-slides.pdf	1282	2014	Jacob Eisenstein'	nlp/eisenstein/lec14-depparsing-slides.pdf'	GitHub'
4639	WSD Key Concepts Word	https://github.com/shichao116/NLP/blob/master/slides.2014/lec4-slides.pdf	1030	2014	Jacob Eisenstein'	nlp/eisenstein/lec4-slides.pdf'	GitHub'
4640	Administrative corrections	https://github.com/shichao116/NLP/blob/master/slides.2014/lec2-slides.pdf	1580	2014	Jacob Eisenstein'	nlp/eisenstein/lec2-slides.pdf'	GitHub'
4641	Classication key concepts	https://github.com/shichao116/NLP/blob/master/slides.2014/lec5-slides.pdf	1037	2014	Jacob Eisenstein'	nlp/eisenstein/lec5-slides.pdf'	GitHub'
4642	Semi-Supervised Learning 1	https://github.com/shichao116/NLP/blob/master/slides.2014/ssl-slides.pdf	1203	2014	Jacob Eisenstein'	nlp/eisenstein/ssl-slides.pdf'	GitHub'
4643	Information Extraction	https://github.com/shichao116/NLP/blob/master/slides.2014/ie-slides.pdf	1089	2014	Jacob Eisenstein'	nlp/eisenstein/ie-slides.pdf'	GitHub'
4644	Anaphora and coreference	https://github.com/shichao116/NLP/blob/master/slides.2014/coref-slides.pdf	1065	2014	Jacob Eisenstein'	nlp/eisenstein/coref-slides.pdf'	GitHub'
4645	Beyond Context-Free Grammars	https://github.com/shichao116/NLP/blob/master/slides.2014/beyond-cfg.pdf	1078	2014	Jacob Eisenstein'	nlp/eisenstein/beyond-cfg.pdf'	GitHub'
4646	Discourse Structure	https://github.com/shichao116/NLP/blob/master/slides.2014/discourse-slides.pdf	1138	2014	Jacob Eisenstein'	nlp/eisenstein/discourse-slides.pdf'	GitHub'
4647	Natural Language Semantics	https://github.com/shichao116/NLP/blob/master/slides.2014/formal-semantics-slides.pdf	1120	2014	Jacob Eisenstein'	nlp/eisenstein/formal-semantics-slides.pdf'	GitHub'
4648	Finite-State Transducers	https://github.com/shichao116/NLP/blob/master/slides.2014/lec8-slides.pdf	1076	2014	Jacob Eisenstein'	nlp/eisenstein/lec8-slides.pdf'	GitHub'
4649	Context Free Grammars and Parsing	https://github.com/shichao116/NLP/blob/master/slides.2014/parsing-slides.pdf	1093	2014	Jacob Eisenstein'	nlp/eisenstein/parsing-slides.pdf'	GitHub'
4650	Examples of Viterbi, Forward, and Backward	https://github.com/shichao116/NLP/blob/master/slides.2014/lec9-hmm-slides.pdf	1182	2014	Jacob Eisenstein'	nlp/eisenstein/lec9-hmm-slides.pdf'	GitHub'
4651	Modern statistical parsers	https://github.com/shichao116/NLP/blob/master/slides.2014/modern-cfg-parsing.pdf	1099	2014	Jacob Eisenstein'	nlp/eisenstein/modern-cfg-parsing.pdf'	GitHub'
4652	Natural Language Processing: A Speech Example	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture2-6pp.pdf	1049	2014	Dan Klein'	nlp/klein/fa14lecture2-6pp.pdf'	UC Berkeley'
4653	Natural Language Processing: Classification I	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture13-1pp.pdf	1153	2014	Dan Klein'	nlp/klein/fa14lecture13-1pp.pdf'	UC Berkeley'
4654	Natural Language Processing: Machine Translation III	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture19-1pp.pdf	1197	2014	Dan Klein'	nlp/klein/fa14lecture19-1pp.pdf'	UC Berkeley'
4655	Natural Language Processing: Language Modeling II	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture3-6pp.pdf	1015	2014	Dan Klein'	nlp/klein/fa14lecture3-6pp.pdf'	UC Berkeley'
4656	Natural Language Processing: Language Modeling III	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture4-1pp.pdf	1015	2014	Dan Klein'	nlp/klein/fa14lecture4-1pp.pdf'	UC Berkeley'
4657	Natural Language Processing: Speech Inference	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture7-1pp.pdf	1539	2014	Dan Klein'	nlp/klein/fa14lecture7-1pp.pdf'	UC Berkeley'
